id,category,cluster
3708567312,Software & IT,18
3742087060,Software & IT,18
3745593549,Software & IT,18
3707649794,Software & IT,18
3707595350,Software & IT,18
3741937931,Software & IT,18
3741862091,Software & IT,18
3724886109,Software & IT,18
3746783265,Software & IT,18
3703222634,Software & IT,18
3746727107,Software & IT,18
3724367768,Software & IT,18
3741652472,Software & IT,18
3741714848,Software & IT,18
3705897415,Software & IT,18
3673080821,Software & IT,18
3724283325,Software & IT,18
3709481584,Software & IT,18
3706081820,Software & IT,18
3746570402,Software & IT,18
3706082745,Software & IT,18
3706087109,Software & IT,18
3706563426,Software & IT,18
3706656699,Software & IT,18
3706656763,Software & IT,18
3706787822,Software & IT,18
3707036647,Software & IT,18
3707038340,Software & IT,18
3707040281,Software & IT,18
3746599881,Software & IT,18
3741343036,Software & IT,18
3745529244,Software & IT,18
3709890161,Software & IT,18
3719402956,Software & IT,18
3743129503,Software & IT,18
3744796594,Software & IT,18
3744795881,Software & IT,18
3743323865,Software & IT,18
3718919084,Software & IT,18
3718384423,Software & IT,18
3718297052,Software & IT,18
3744437566,Software & IT,18
3714331463,Software & IT,18
3744190104,Software & IT,18
3717206861,Software & IT,18
3744133576,Software & IT,18
3744131947,Software & IT,18
3744047316,Software & IT,18
3744009807,Software & IT,18
3744007414,Software & IT,18
3716097654,Software & IT,18
3744003838,Software & IT,18
3716068182,Software & IT,18
3743913500,Software & IT,18
3744799175,Software & IT,18
3743068692,Software & IT,18
3742835673,Software & IT,18
3712727254,Software & IT,18
3724241613,Software & IT,18
3745473636,Software & IT,18
3745374481,Software & IT,18
3745373596,Software & IT,18
3710059086,Software & IT,18
3745369437,Software & IT,18
3710751759,Software & IT,18
3745308598,Software & IT,18
3723352045,Software & IT,18
3742485569,Software & IT,18
3709888288,Software & IT,18
3710999854,Software & IT,18
3742631137,Software & IT,18
3722977205,Software & IT,18
3711655059,Software & IT,18
3711690478,Software & IT,18
3744950191,Software & IT,18
3744948632,Software & IT,18
3742660715,Software & IT,18
3720399629,Software & IT,18
3712312395,Software & IT,18
3719412077,Software & IT,18
3745277522,Software & IT,18
3701580172,Software & IT,18
3705898427,Software & IT,18
3303581157,Software & IT,18
3747970918,Software & IT,18
3725269981,Software & IT,18
3729835937,Software & IT,18
3731138907,Software & IT,18
3747798081,Software & IT,18
3747782372,Software & IT,18
3729504686,Software & IT,18
3673126607,Software & IT,18
3729503803,Software & IT,18
3681500777,Software & IT,18
3681504095,Software & IT,18
3681767209,Software & IT,18
3747708853,Software & IT,18
3676099235,Software & IT,18
3729434257,Software & IT,18
3729371610,Software & IT,18
3682203522,Software & IT,18
3747982041,Software & IT,18
3739962624,Software & IT,18
3748742193,Software & IT,18
3677263075,Software & IT,18
3730568794,Software & IT,18
3748499948,Software & IT,18
3748470187,Software & IT,18
3748465837,Software & IT,18
3739486904,Software & IT,18
3675322136,Software & IT,18
3730370874,Software & IT,18
3730691551,Software & IT,18
3748530035,Software & IT,18
3677220558,Software & IT,18
3739534588,Software & IT,18
3677243430,Software & IT,18
3748263293,Software & IT,18
3748262484,Software & IT,18
3739540923,Software & IT,18
3748216642,Software & IT,18
3748733536,Software & IT,18
3748104928,Software & IT,18
3739971062,Software & IT,18
3748855987,Software & IT,18
3740059000,Software & IT,18
3686771280,Software & IT,18
3740392159,Software & IT,18
3696002702,Software & IT,18
3728419029,Software & IT,18
3740566260,Software & IT,18
3698316359,Software & IT,18
3731984273,Software & IT,18
3732039435,Software & IT,18
3738374889,Software & IT,18
3741084191,Software & IT,18
3738164329,Software & IT,18
3726629378,Software & IT,18
3726611909,Software & IT,18
3726292305,Software & IT,18
3726148314,Software & IT,18
3741160431,Software & IT,18
3741161325,Software & IT,18
3699943088,Software & IT,18
3741102684,Software & IT,18
3738513038,Software & IT,18
3695980818,Software & IT,18
3740231881,Software & IT,18
3687778767,Software & IT,18
3688000649,Software & IT,18
3688542865,Software & IT,18
3728826396,Software & IT,18
3690458305,Software & IT,18
3691112889,Software & IT,18
3691229224,Software & IT,18
3747493354,Software & IT,18
3747484415,Software & IT,18
3747482714,Software & IT,18
3747482699,Software & IT,18
3676095688,Software & IT,18
3731776592,Software & IT,18
3747424704,Software & IT,18
3747471584,Software & IT,18
3747429641,Software & IT,18
3747458612,Software & IT,18
3694156485,Software & IT,18
3738982865,Transportation & Logistics,19
3737951338,Transportation & Logistics,19
3738987298,Transportation & Logistics,19
3714629012,Transportation & Logistics,19
3755125929,Transportation & Logistics,19
3674540483,Transportation & Logistics,19
3739116255,Transportation & Logistics,19
3756981515,Transportation & Logistics,19
3738981922,Transportation & Logistics,19
3738992010,Transportation & Logistics,19
3714628061,Transportation & Logistics,19
3738995417,Transportation & Logistics,19
3701731722,Transportation & Logistics,19
3755103584,Transportation & Logistics,19
3750885044,Transportation & Logistics,19
3747120620,Transportation & Logistics,19
3727540810,Transportation & Logistics,19
3750821477,Transportation & Logistics,19
3736639726,Transportation & Logistics,19
3736639218,Transportation & Logistics,19
3741951508,Transportation & Logistics,19
3732706680,Transportation & Logistics,19
3724260027,Transportation & Logistics,19
3750338413,Transportation & Logistics,19
3724250588,Transportation & Logistics,19
3750187663,Transportation & Logistics,19
3664567641,Transportation & Logistics,19
3633099799,Transportation & Logistics,19
3742189561,Transportation & Logistics,19
3754799955,Transportation & Logistics,19
3736024481,Transportation & Logistics,19
3750114276,Transportation & Logistics,19
3754915946,Transportation & Logistics,19
3742532970,Transportation & Logistics,19
3745132592,Transportation & Logistics,19
3744950195,Transportation & Logistics,19
3676865762,Transportation & Logistics,19
3604207327,Transportation & Logistics,19
3601393306,Transportation & Logistics,19
3712625082,Transportation & Logistics,19
3745373914,Transportation & Logistics,19
